second,Volt
0.00055735,-9.98625653
0.00055835,-9.75108065
0.00055935,-9.33299018
0.00056035,-9.07168365
0.00056135,-9.33299018
0.00056235,-8.91489972
0.00056335,-8.73198514
0.00056435,-8.73198514
0.00056535,-8.91489972
0.00056635,-8.23550272
0.00056735,-8.0787188
0.00056835,-8.0787188
0.00056935,-7.89580422
0.00057035,-7.66062833
0.00057135,-7.47771376
0.00057235,-6.98123133
0.00057335,-7.39932179
0.00057435,-6.98123133
0.00057535,-6.82444741
0.00057635,-6.82444741
0.00057735,-6.40635695
0.00057835,-6.40635695
0.00057935,-5.98826648
0.00058035,-6.22344237
0.00058135,-5.88374387
0.00058235,-5.72695994
0.00058335,-5.38726144
0.00058435,-5.15208556
0.00058535,-5.30886948
0.00058635,-4.89077902
0.00058735,-5.15208556
0.00058835,-4.31590463
0.00058935,-4.31590463
0.00059035,-4.13299005
0.00059135,-4.47268856
0.00059235,-3.63650763
0.00059335,-3.89781417
0.00059435,-3.47972371
0.00059535,-3.47972371
0.00059635,-3.37520109
0.00059735,-3.29680913
0.00059835,-3.21841717
0.00059935,-2.8003267
0.00060035,-3.06163324
0.00060135,-2.38223624
0.00060235,-2.64354278
0.00060335,-2.22545232
0.00060435,-2.22545232
0.00060535,-1.88575382
0.00060635,-2.04253774
0.00060735,-2.04253774
0.00060835,-1.38927139
0.00060935,-0.97118093
0.00061035,-1.20635682
0.00061135,-0.97118093
0.00061235,-1.12796485
0.00061335,-0.55309047
0.00061435,-0.55309047
0.00061535,-0.37017589
0.00061635,-0.13500001
0.00061735,-0.05660804
0.00061835,-0.13500001
0.00061935,0.02178392
0.00062035,0.28309046
0.00062135,0.43987438
0.00062235,0.28309046
0.00062335,0.43987438
0.00062435,0.85796484
0.00062535,0.93635681
0.00062635,0.85796484
0.00062735,1.27605531
0.00062835,1.53736185
0.00062935,1.53736185
0.00063035,1.69414577
0.00063135,1.69414577
0.00063235,1.95545231
0.00063335,2.11223623
0.00063435,2.37354277
0.00063535,2.79163323
0.00063635,2.53032669
0.00063735,2.79163323
0.00063835,3.2097237
0.00063935,2.94841716
0.00064035,3.44489958
0.00064135,3.44489958
0.00064235,3.36650762
0.00064335,3.78459808
0.00064435,4.04590462
0.00064535,3.52329154
0.00064635,4.04590462
0.00064735,4.20268854
0.00064835,4.46399508
0.00064935,4.46399508
0.00065035,4.88208555
0.00065135,4.69917097
0.00065235,5.11726143
0.00065335,5.03886947
0.00065435,5.53535189
0.00065535,5.53535189
0.00065635,5.8750504
0.00065735,5.8750504
0.00065835,6.13635693
0.00065935,5.8750504
0.00066035,5.8750504
0.00066135,6.29314086
0.00066235,6.5544474
0.00066335,6.5544474
0.00066435,6.97253786
0.00066535,6.78962328
0.00066635,6.97253786
0.00066735,6.97253786
0.00066835,7.39062832
0.00066935,7.54741225
0.00067035,7.80871879
0.00067135,7.80871879
0.00067235,8.04389467
0.00067335,8.04389467
0.00067435,8.22680925
0.00067535,8.22680925
0.00067635,8.38359317
0.00067735,8.64489971
0.00067835,9.14138214
0.00067935,9.06299017
0.00068035,9.2197741
0.00068135,9.48108064
0.00068235,9.29816606
0.00068335,9.63786456
0.00068435,9.8991711
0.00068535,10.05595502
0.00068635,9.63786456
0.00068735,9.8991711
0.00068835,10.55243745
0.00068935,10.31726156
0.00069035,10.55243745
0.00069135,10.55243745
0.00069235,10.97052791
0.00069335,11.31022641
0.00069435,11.15344249
0.00069535,11.31022641
0.00069635,11.38861837
0.00069735,11.57153295
0.00069835,11.57153295
0.00069935,11.72831687
0.00070035,11.98962341
0.00070135,12.2247993
0.00070235,12.5644978
0.00070335,12.40771388
0.00070435,12.64288976
0.00070535,12.64288976
0.00070635,12.82580434
0.00070735,13.2438948
0.00070835,13.2438948
0.00070935,13.2438948
0.00071035,13.66198526
0.00071135,13.13937218
0.00071235,13.89716115
0.00071335,14.08007573
0.00071435,14.08007573
0.00071535,14.08007573
0.00071635,14.49816619
0.00071735,14.49816619
0.00071835,14.39364357
0.00071935,14.91625665
0.00072035,14.65495011
0.00072135,14.91625665
0.00072235,15.15143254
0.00072335,15.15143254
0.00072435,15.49113104
0.00072535,15.49113104
0.00072635,15.75243758
0.00072735,15.75243758
0.00072835,15.49113104
0.00072935,15.98761346
0.00073035,15.75243758
0.00073135,15.75243758
0.00073235,16.32731196
0.00073335,16.17052804
0.00073435,15.9092215
0.00073535,16.40570392
0.00073635,16.5886185
0.00073735,16.32731196
0.00073835,16.5886185
0.00073935,16.32731196
0.00074035,16.32731196
0.00074135,16.40570392
0.00074235,16.5886185
0.00074335,16.5886185
0.00074435,16.17052804
0.00074535,16.74540243
0.00074635,16.5886185
0.00074735,16.17052804
0.00074835,16.32731196
0.00074935,16.5886185
0.00075035,16.32731196
0.00075135,16.40570392
0.00075235,16.17052804
0.00075335,16.32731196
0.00075435,16.24892
0.00075535,16.40570392
0.00075635,16.5886185
0.00075735,16.5886185
0.00075835,16.5886185
0.00075935,16.17052804
0.00076035,16.17052804
0.00076135,19.2539452
0.00076235,23.43484983
0.00076335,21.76248798
0.00076435,18.49615624
0.00076535,15.569523
0.00076635,15.98761346
0.00076735,15.98761346
0.00076835,16.17052804
0.00076935,15.75243758
0.00077035,15.569523
0.00077135,15.33434711
0.00077235,15.33434711
0.00077335,15.33434711
0.00077435,14.91625665
0.00077535,15.07304057
0.00077635,14.57655815
0.00077735,14.65495011
0.00077835,14.49816619
0.00077935,14.31525161
0.00078035,14.08007573
0.00078135,14.08007573
0.00078235,14.08007573
0.00078335,13.66198526
0.00078435,13.40067872
0.00078535,13.66198526
0.00078635,13.06098022
0.00078735,13.06098022
0.00078835,12.5644978
0.00078935,12.5644978
0.00079035,11.98962341
0.00079135,11.98962341
0.00079235,12.2247993
0.00079335,11.57153295
0.00079435,11.57153295
0.00079535,11.57153295
0.00079635,11.31022641
0.00079735,11.15344249
0.00079835,11.15344249
0.00079935,11.15344249
0.00080035,10.31726156
0.00080135,10.47404549
0.00080235,10.47404549
0.00080335,10.13434698
0.00080435,10.13434698
0.00080535,9.8991711
0.00080635,9.48108064
0.00080735,9.48108064
0.00080835,9.29816606
0.00080935,8.8800756
0.00081035,9.06299017
0.00081135,8.64489971
0.00081235,8.80168363
0.00081335,8.46198513
0.00081435,7.96550271
0.00081535,8.22680925
0.00081635,7.80871879
0.00081735,7.96550271
0.00081835,7.80871879
0.00081935,7.39062832
0.00082035,7.39062832
0.00082135,7.39062832
0.00082235,6.97253786
0.00082335,6.71123132
0.00082435,6.5544474
0.00082535,6.37153282
0.00082635,6.37153282
0.00082735,6.5544474
0.00082835,5.71826647
0.00082935,6.13635693
0.00083035,5.95344236
0.00083135,5.8750504
0.00083235,5.95344236
0.00083335,5.30017601
0.00083435,5.11726143
0.00083535,5.30017601
0.00083635,4.88208555
0.00083735,4.77756293
0.00083835,4.54238705
0.00083935,4.46399508
0.00084035,4.46399508
0.00084135,4.04590462
0.00084235,3.62781416
0.00084335,3.78459808
0.00084435,3.44489958
0.00084535,3.70620612
0.00084635,3.2097237
0.00084735,2.94841716
0.00084835,2.94841716
0.00084935,2.79163323
0.00085035,2.60871866
0.00085135,2.79163323
0.00085235,2.26902016
0.00085335,2.37354277
0.00085435,1.77253773
0.00085535,2.11223623
0.00085635,1.77253773
0.00085735,1.69414577
0.00085835,1.53736185
0.00085935,1.27605531
0.00086035,1.27605531
0.00086135,1.35444727
0.00086235,1.11927138
0.00086335,1.11927138
0.00086435,0.77957288
0.00086535,0.43987438
0.00086635,0.43987438
0.00086735,-0.13500001
0.00086835,-0.13500001
0.00086935,-0.13500001
0.00087035,-0.13500001
0.00087135,-0.13500001
0.00087235,-0.37017589
0.00087335,-0.86665832
0.00087435,-0.70987439
0.00087535,-1.12796485
0.00087635,-0.97118093
0.00087735,-1.38927139
0.00087835,-1.12796485
0.00087935,-1.12796485
0.00088035,-1.88575382
0.00088135,-1.80736186
0.00088235,-2.04253774
0.00088335,-2.22545232
0.00088435,-2.64354278
0.00088535,-2.64354278
0.00088635,-2.87871867
0.00088735,-2.53902017
0.00088835,-2.87871867
0.00088935,-3.06163324
0.00089035,-3.06163324
0.00089135,-3.47972371
0.00089235,-3.63650763
0.00089335,-3.71489959
0.00089435,-3.97620613
0.00089535,-3.97620613
0.00089635,-3.89781417
0.00089735,-4.05459809
0.00089835,-4.31590463
0.00089935,-4.47268856
0.00090035,-4.55108052
0.00090135,-4.47268856
0.00090235,-4.89077902
0.00090335,-4.73399509
0.00090435,-5.38726144
0.00090535,-5.38726144
0.00090635,-5.30886948
0.00090735,-5.15208556
0.00090835,-6.06665844
0.00090935,-5.98826648
0.00091035,-6.22344237
0.00091135,-6.14505041
0.00091235,-6.22344237
0.00091335,-6.56314087
0.00091435,-6.40635695
0.00091535,-6.56314087
0.00091635,-6.71992479
0.00091735,-6.82444741
0.00091835,-7.05962329
0.00091935,-7.39932179
0.00092035,-7.47771376
0.00092135,-7.47771376
0.00092235,-7.66062833
0.00092335,-8.31389468
0.00092435,-8.31389468
0.00092535,-8.31389468
0.00092635,-8.49680926
0.00092735,-8.49680926
0.00092835,-8.65359318
0.00092935,-8.73198514
0.00093035,-9.33299018
0.00093135,-8.91489972
0.00093235,-9.15007561
0.00093335,-9.75108065
0.00093435,-9.75108065
0.00093535,-9.82947261
0.00093635,-9.98625653
0.00093735,-9.33299018
0.00093835,-10.24756307
0.00093935,-10.06464849
0.00094035,-10.404347
0.00094135,-10.82243746
0.00094235,-10.48273896
0.00094335,-10.58726157
0.00094435,-11.16213596
0.00094535,-11.24052792
0.00094635,-11.00535204
0.00094735,-11.58022642
0.00094835,-11.65861838
0.00094935,-11.84153296
0.00095035,-11.84153296
0.00095135,-12.07670885
0.00095235,-12.25962342
0.00095335,-12.49479931
0.00095435,-12.49479931
0.00095535,-12.49479931
0.00095635,-12.41640735
0.00095735,-12.83449781
0.00095835,-12.83449781
0.00095935,-13.09580435
0.00096035,-13.17419631
0.00096135,-13.51389481
0.00096235,-13.51389481
0.00096335,-13.67067873
0.00096435,-13.67067873
0.00096535,-14.35007574
0.00096635,-13.67067873
0.00096735,-14.24555312
0.00096835,-14.7681662
0.00096935,-14.50685966
0.00097035,-14.84655816
0.00097135,-14.7681662
0.00097235,-15.18625666
0.00097335,-15.34304059
0.00097435,-15.60434712
0.00097535,-15.60434712
0.00097635,-15.60434712
0.00097735,-15.42143255
0.00097835,-15.91791497
0.00097935,-16.02243759
0.00098035,-16.17922151
0.00098135,-16.25761347
0.00098235,-16.85861851
0.00098335,-16.59731197
0.00098435,-16.67570394
0.00098535,-16.59731197
0.00098635,-16.59731197
0.00098735,-16.93701047
0.00098835,-17.4334929
0.00098935,-16.93701047
0.00099035,-17.27670898
0.00099135,-17.17218636
0.00099235,-17.4334929
0.00099335,-17.0937944
0.00099435,-17.4334929
0.00099535,-17.27670898
0.00099635,-17.0937944
0.00099735,-17.27670898
0.00099835,-17.35510094
0.00099935,-17.4334929
0.00100035,-17.51188486
0.00100135,-17.27670898
0.00100235,-17.27670898
0.00100335,-17.0937944
0.00100435,-17.51188486
0.00100535,-17.27670898
0.00100635,-17.27670898
0.00100735,-17.35510094
0.00100835,-17.27670898
0.00100935,-17.27670898
0.00101035,-17.0937944
0.00101135,-17.69479944
0.00101235,-19.94203568
0.00101335,-22.71188499
0.00101435,-21.27469902
0.00101535,-17.69479944
0.00101635,-17.0937944
0.00101735,-16.93701047
0.00101835,-17.0937944
0.00101935,-16.67570394
0.00102035,-16.85861851
0.00102135,-17.01540244
0.00102235,-16.51892001
0.00102335,-16.44052805
0.00102435,-16.33600543
0.00102535,-16.44052805
0.00102635,-16.17922151
0.00102735,-16.10082955
0.00102835,-15.83952301
0.00102935,-15.76113105
0.00103035,-15.34304059
0.00103135,-15.18625666
0.00103235,-15.42143255
0.00103335,-15.18625666
0.00103435,-14.92495012
0.00103535,-14.92495012
0.00103635,-15.00334208
0.00103735,-14.7681662
0.00103835,-14.58525162
0.00103935,-14.0887692
0.00104035,-13.93198527
0.00104135,-13.51389481
0.00104235,-13.25258827
0.00104335,-13.51389481
0.00104435,-13.25258827
0.00104535,-12.91288977
0.00104635,-12.83449781
0.00104735,-12.41640735
0.00104835,-12.49479931
0.00104935,-12.15510081
0.00105035,-12.07670885
0.00105135,-11.65861838
0.00105235,-11.4234425
0.00105335,-11.24052792
0.00105435,-11.58022642
0.00105535,-11.16213596
0.00105635,-11.083744
0.00105735,-10.82243746
0.00105835,-10.16917111
0.00105935,-10.58726157
0.00106035,-10.16917111
0.00106135,-10.16917111
0.00106235,-9.64655803
0.00106335,-10.16917111
0.00106435,-9.33299018
0.00106535,-9.48977411
0.00106635,-9.33299018
0.00106735,-8.65359318
0.00106835,-8.73198514
0.00106935,-8.73198514
0.00107035,-8.73198514
0.00107135,-8.49680926
0.00107235,-8.23550272
0.00107335,-7.81741226
0.00107435,-7.47771376
0.00107535,-7.39932179
0.00107635,-7.66062833
0.00107735,-6.98123133
0.00107835,-6.98123133
0.00107935,-6.82444741
0.00108035,-6.64153283
0.00108135,-6.82444741
0.00108235,-6.40635695
0.00108335,-5.98826648
0.00108435,-6.22344237
0.00108535,-6.06665844
0.00108635,-6.22344237
0.00108735,-5.38726144
0.00108835,-5.30886948
0.00108935,-5.30886948
0.00109035,-5.15208556
0.00109135,-4.96917098
0.00109235,-5.23047752
0.00109335,-4.55108052
0.00109435,-4.73399509
0.00109535,-4.13299005
0.00109635,-4.31590463
0.00109735,-3.97620613
0.00109835,-4.05459809
0.00109935,-3.63650763
0.00110035,-3.55811567
0.00110135,-3.21841717
0.00110235,-3.21841717
0.00110335,-3.29680913
0.00110435,-2.95711063
0.00110535,-2.87871867
0.00110635,-2.64354278
0.00110735,-2.4606282
0.00110835,-2.4606282
0.00110935,-2.22545232
0.00111035,-1.96414578
0.00111135,-1.80736186
0.00111235,-1.54605532
0.00111335,-1.80736186
0.00111435,-1.62444728
0.00111535,-0.97118093
0.00111635,-0.97118093
0.00111735,-0.78826635
0.00111835,-0.37017589
0.00111935,-0.55309047
0.00112035,-0.55309047
0.00112135,-0.37017589
0.00112235,0.10017588
0.00112335,0.02178392
0.00112435,-0.13500001
0.00112535,0.28309046
0.00112635,0.51826634
0.00112735,0.70118092
0.00112835,0.43987438
0.00112935,0.70118092
0.00113035,1.11927138
0.00113135,1.35444727
0.00113235,1.53736185
0.00113335,1.11927138
0.00113435,1.77253773
0.00113535,1.95545231
0.00113635,1.77253773
0.00113735,2.11223623
0.00113835,2.37354277
0.00113935,2.37354277
0.00114035,2.79163323
0.00114135,3.02680912
0.00114235,2.79163323
0.00114335,2.79163323
0.00114435,3.2097237
0.00114535,2.79163323
0.00114635,3.62781416
0.00114735,3.36650762
0.00114835,3.62781416
0.00114935,3.62781416
0.00115035,4.20268854
0.00115135,4.28108051
0.00115235,4.20268854
0.00115335,4.46399508
0.00115435,4.46399508
0.00115535,4.88208555
0.00115635,5.30017601
0.00115735,5.30017601
0.00115835,5.11726143
0.00115935,5.53535189
0.00116035,5.71826647
0.00116135,5.71826647
0.00116235,5.61374386
0.00116335,5.8750504
0.00116435,6.13635693
0.00116535,6.5544474
0.00116635,6.5544474
0.00116735,6.37153282
0.00116835,6.71123132
0.00116935,6.5544474
0.00117035,7.05092982
0.00117135,6.97253786
0.00117235,6.97253786
0.00117335,7.54741225
0.00117435,7.80871879
0.00117535,7.54741225
0.00117635,7.96550271
0.00117735,7.96550271
0.00117835,7.96550271
0.00117935,8.46198513
0.00118035,8.8800756
0.00118135,8.46198513
0.00118235,8.64489971
0.00118335,9.29816606
0.00118435,9.06299017
0.00118535,9.06299017
0.00118635,9.06299017
0.00118735,9.63786456
0.00118835,9.29816606
0.00118935,9.71625652
0.00119035,9.48108064
0.00119135,9.63786456
0.00119235,10.05595502
0.00119335,10.31726156
0.00119435,10.05595502
0.00119535,10.97052791
0.00119635,10.63082941
0.00119735,10.73535202
0.00119835,10.97052791
0.00119935,11.15344249
0.00120035,11.31022641
0.00120135,11.57153295
0.00120235,11.31022641
0.00120335,11.98962341
0.00120435,12.06801537
0.00120535,11.98962341
0.00120635,11.98962341
0.00120735,12.40771388
0.00120835,12.40771388
0.00120935,12.2247993
0.00121035,12.5644978
0.00121135,12.5644978
0.00121235,13.13937218
0.00121335,13.2438948
0.00121435,13.47907069
0.00121535,13.47907069
0.00121635,13.40067872
0.00121735,13.74037722
0.00121835,14.08007573
0.00121935,14.08007573
0.00122035,14.08007573
0.00122135,14.08007573
0.00122235,14.73334207
0.00122335,14.73334207
0.00122435,14.73334207
0.00122535,15.15143254
0.00122635,14.91625665
0.00122735,15.75243758
0.00122835,15.15143254
0.00122935,15.49113104
0.00123035,15.75243758
0.00123135,15.75243758
0.00123235,15.64791496
0.00123335,15.49113104
0.00123435,15.98761346
0.00123535,15.9092215
0.00123635,15.98761346
0.00123735,15.9092215
0.00123835,15.9092215
0.00123935,16.17052804
0.00124035,16.40570392
0.00124135,16.5886185
0.00124235,16.40570392
0.00124335,16.40570392
0.00124435,16.5886185
0.00124535,17.00670896
0.00124635,16.48409589
0.00124735,16.32731196
0.00124835,17.08510093
0.00124935,16.17052804
0.00125035,16.40570392
0.00125135,16.74540243
0.00125235,16.5886185
0.00125335,16.48409589
0.00125435,16.5886185
0.00125535,16.32731196
0.00125635,16.40570392
0.00125735,16.40570392
0.00125835,16.17052804
0.00125935,15.98761346
0.00126035,16.32731196
0.00126135,16.82379439
0.00126235,15.9092215
0.00126335,16.17052804
0.00126435,15.9092215
0.00126535,16.32731196
0.00126635,20.09012613
0.00126735,24.27103075
0.00126835,21.42278948
0.00126935,17.58158335
0.00127035,16.17052804
0.00127135,16.17052804
0.00127235,15.75243758
0.00127335,15.75243758
0.00127435,15.75243758
0.00127535,15.569523
0.00127635,14.91625665
0.00127735,15.07304057
0.00127835,15.15143254
0.00127935,14.81173404
0.00128035,14.91625665
0.00128135,14.91625665
0.00128235,14.65495011
0.00128335,14.31525161
0.00128435,14.23685965
0.00128535,14.23685965
0.00128635,14.31525161
0.00128735,13.66198526
0.00128835,13.89716115
0.00128935,13.66198526
0.00129035,13.06098022
0.00129135,12.98258826
0.00129235,12.98258826
0.00129335,12.64288976
0.00129435,12.82580434
0.00129535,12.2247993
0.00129635,12.14640734
0.00129735,11.72831687
0.00129835,11.57153295
0.00129935,11.57153295
0.00130035,11.80670884
0.00130135,11.72831687
0.00130235,10.97052791
0.00130335,11.04891987
0.00130435,10.63082941
0.00130535,10.47404549
0.00130635,10.73535202
0.00130735,10.31726156
0.00130835,10.13434698
0.00130935,9.63786456
0.00131035,9.48108064
0.00131135,9.63786456
0.00131235,9.06299017
0.00131335,9.29816606
0.00131435,9.2197741
0.00131535,8.80168363
0.00131635,8.64489971
0.00131735,8.22680925
0.00131835,8.80168363
0.00131935,8.38359317
0.00132035,8.04389467
0.00132135,8.22680925
0.00132235,7.80871879
0.00132335,7.54741225
0.00132435,7.62580421
0.00132535,7.39062832
0.00132635,7.12932178
0.00132735,7.05092982
0.00132835,6.97253786
0.00132935,6.5544474
0.00133035,6.5544474
0.00133135,6.13635693
0.00133235,5.8750504
0.00133335,6.29314086
0.00133435,5.95344236
0.00133535,5.71826647
0.00133635,5.53535189
0.00133735,5.30017601
0.00133835,5.30017601
0.00133935,4.88208555
0.00134035,5.30017601
0.00134135,4.62077901
0.00134235,4.46399508
0.00134335,4.69917097
0.00134435,4.46399508
0.00134535,4.28108051
0.00134635,4.04590462
0.00134735,3.86299004
0.00134835,3.62781416
0.00134935,3.36650762
0.00135035,3.36650762
0.00135135,3.36650762
0.00135235,2.79163323
0.00135335,3.2097237
0.00135435,3.10520108
0.00135535,2.37354277
0.00135635,2.37354277
0.00135735,2.60871866
0.00135835,1.95545231
0.00135935,2.45193473
0.00136035,1.95545231
0.00136135,1.69414577
0.00136235,1.53736185
0.00136335,1.77253773
0.00136435,0.85796484
0.00136535,1.53736185
0.00136635,0.85796484
0.00136735,0.51826634
0.00136835,0.70118092
0.00136935,0.36148242
0.00137035,0.70118092
0.00137135,0.51826634
0.00137235,0.17856784
0.00137335,0.02178392
0.00137435,0.02178392
0.00137535,0.10017588
0.00137635,-0.63148243
0.00137735,-0.55309047
0.00137835,-0.55309047
0.00137935,-0.97118093
0.00138035,-1.38927139
0.00138135,-1.38927139
0.00138235,-1.20635682
0.00138335,-1.38927139
0.00138435,-1.62444728
0.00138535,-1.38927139
0.00138635,-2.04253774
0.00138735,-1.80736186
0.00138835,-2.22545232
0.00138935,-2.30384428
0.00139035,-2.38223624
0.00139135,-2.64354278
0.00139235,-2.8003267
0.00139335,-2.87871867
0.00139435,-3.47972371
0.00139535,-3.06163324
0.00139635,-3.21841717
0.00139735,-3.89781417
0.00139835,-3.63650763
0.00139935,-3.89781417
0.00140035,-3.97620613
0.00140135,-4.05459809
0.00140235,-4.31590463
0.00140335,-3.89781417
0.00140435,-4.73399509
0.00140535,-4.73399509
0.00140635,-4.31590463
0.00140735,-5.15208556
0.00140835,-4.73399509
0.00140935,-4.89077902
0.00141035,-5.57017602
0.00141135,-5.57017602
0.00141235,-5.57017602
0.00141335,-5.57017602
0.00141435,-6.22344237
0.00141535,-5.72695994
0.00141635,-6.64153283
0.00141735,-6.14505041
0.00141835,-6.82444741
0.00141935,-6.98123133
0.00142035,-6.56314087
0.00142135,-6.82444741
0.00142235,-7.05962329
0.00142335,-7.24253787
0.00142435,-6.98123133
0.00142535,-7.24253787
0.00142635,-7.89580422
0.00142735,-7.66062833
0.00142835,-8.0787188
0.00142935,-8.0787188
0.00143035,-8.23550272
0.00143135,-8.39228664
0.00143235,-8.39228664
0.00143335,-8.91489972
0.00143435,-8.73198514
0.00143535,-8.91489972
0.00143635,-8.73198514
0.00143735,-9.15007561
0.00143835,-9.75108065
0.00143935,-9.56816607
0.00144035,-9.75108065
0.00144135,-9.48977411
0.00144235,-9.98625653
0.00144335,-9.75108065
0.00144435,-10.16917111
0.00144535,-10.06464849
0.00144635,-10.58726157
0.00144735,-10.404347
0.00144835,-11.24052792
0.00144935,-11.083744
0.00145035,-11.4234425
0.00145135,-11.4234425
0.00145235,-11.58022642
0.00145335,-11.65861838
0.00145435,-12.07670885
0.00145535,-11.84153296
0.00145635,-11.99831688
0.00145735,-12.15510081
0.00145835,-12.41640735
0.00145935,-12.25962342
0.00146035,-12.15510081
0.00146135,-12.67771389
0.00146235,-12.67771389
0.00146335,-13.09580435
0.00146435,-13.33098023
0.00146535,-13.09580435
0.00146635,-13.51389481
0.00146735,-13.7490707
0.00146835,-13.7490707
0.00146935,-13.93198527
0.00147035,-13.93198527
0.00147135,-14.0887692
0.00147235,-14.35007574
0.00147335,-14.7681662
0.00147435,-14.50685966
0.00147535,-14.50685966
0.00147635,-14.92495012
0.00147735,-15.08173405
0.00147835,-15.34304059
0.00147935,-15.08173405
0.00148035,-15.34304059
0.00148135,-15.34304059
0.00148235,-16.25761347
0.00148335,-15.83952301
0.00148435,-16.25761347
0.00148535,-16.44052805
0.00148635,-16.25761347
0.00148735,-16.44052805
0.00148835,-16.67570394
0.00148935,-16.51892001
0.00149035,-16.85861851
0.00149135,-16.59731197
0.00149235,-17.0937944
0.00149335,-16.44052805
0.00149435,-17.27670898
0.00149535,-17.01540244
