second,Volt
0.00067135,0.16883166
0.00069635,0.03038945
0.00072135,0.01873116
0.00074635,-0.11388191
0.00077135,-0.09639447
0.00079635,-0.14885678
0.00082135,-0.21443467
0.00084635,-0.2435804
0.00087135,-0.34704773
0.00089635,-0.33393216
0.00092135,-0.20714824
0.00094635,-0.3834799
0.00097135,-0.27418341
0.00099635,-0.35287688
0.00102135,-0.31207286
0.00104635,-0.39513819
0.00107135,-0.36599246
0.00109635,-0.27126884
0.00112135,-0.1473995
0.00114635,-0.14157035
0.00117135,-0.10222362
0.00119635,-0.04830402
0.00122135,-0.00895729
0.00124635,0.0245603
0.00127135,0.09596734
0.00129635,0.15134422
0.00132135,0.33204774
0.00134635,0.30581658
0.00137135,0.36993718
0.00139635,0.5185804
0.00142135,0.41219849
0.00144635,0.54772612
0.00147135,0.6249623
0.00149635,0.64099246
0.00152135,0.57541457
0.00154635,0.63516331
0.00157135,0.67742462
0.00159635,0.70948492
0.00162135,0.75174622
0.00164635,0.65847989
0.00167135,0.63079145
0.00169635,0.6249623
0.00172135,0.61621859
0.00174635,0.62641959
0.00177135,0.592902
0.00179635,0.52003768
0.00182135,0.44863065
0.00184635,0.51420854
0.00187135,0.47194723
0.00189635,0.35390703
0.00192135,0.26209799
0.00194635,0.18777638
0.00197135,0.16591708
0.00199635,0.13677136
0.00202135,0.14551507
0.00204635,0.08139447
0.00207135,0.0245603
0.00209635,-0.11388191
0.00212135,-0.08910804
0.00214635,-0.07744975
0.00217135,-0.10076633
0.00219635,-0.11971105
0.00222135,-0.19840452
0.00224635,-0.17508794
0.00227135,-0.17071608
0.00229635,-0.20569095
0.00232135,-0.21297738
0.00234635,-0.23046482
0.00237135,-0.13865578
0.00239635,-0.18528894
0.00242135,-0.10951005
0.00244635,-0.12116834
0.00247135,-0.08473618
0.00249635,-0.05413317
0.00252135,-0.03518844
0.00254635,0.0464196
0.00257135,0.07993719
0.00259635,0.11928392
0.00262135,0.16591708
0.00264635,0.15571608
0.00267135,0.29998743
0.00269635,0.25772613
0.00272135,0.33350502
0.00274635,0.36119346
0.00277135,0.41657035
0.00279635,0.42239949
0.00282135,0.43988693
0.00284635,0.45591708
0.00287135,0.48943467
0.00289635,0.51712311
0.00292135,0.54772612
0.00294635,0.47340452
0.00297135,0.50109296
0.00299635,0.54626884
0.00302135,0.43551507
0.00304635,0.54189698
0.00307135,0.48214824
0.00309635,0.49089195
0.00312135,0.39762562
0.00314635,0.35099246
0.00317135,0.38013819
0.00319635,0.31601758
0.00322135,0.34516331
0.00324635,0.30873115
0.00327135,0.25189698
0.00329635,0.1323995
0.00332135,0.17320352
0.00334635,0.11345477
0.00337135,0.09451005
0.00339635,0.11199749
0.00342135,0.05224874
0.00344635,-0.03810301
0.00347135,-0.0075
0.00349635,-0.00021357
0.00352135,-0.08910804
0.00354635,-0.05413317
0.00357135,-0.02644472
0.00359635,-0.08036432
0.00362135,-0.12699749
0.00364635,-0.06724874
0.00367135,-0.08182161
0.00369635,-0.09785176
0.00372135,-0.02498744
0.00374635,-0.08182161
0.00377135,-0.02498744
0.00379635,-0.00312814
0.00382135,0.04204774
0.00384635,0.02893216
0.00387135,0.06390703
0.00389635,0.12365578
0.00392135,0.07702261
0.00394635,0.1426005
0.00397135,0.17611809
0.00399635,0.22275125
0.00402135,0.29561557
0.00404635,0.26355527
0.00407135,0.36119346
0.00409635,0.23440955
0.00412135,0.39616834
0.00414635,0.33204774
0.00417135,0.39033919
0.00419635,0.3684799
0.00422135,0.29561557
0.00424635,0.38888191
0.00427135,0.4005402
0.00429635,0.3684799
0.00432135,0.36993718
0.00434635,0.42968593
0.00437135,0.37576633
0.00439635,0.38888191
0.00442135,0.29561557
0.00444635,0.31310301
0.00447135,0.26209799
0.00449635,0.30873115
0.00452135,0.25918341
0.00454635,0.26646985
0.00457135,0.28104271
0.00459635,0.2067211
0.00462135,0.17903266
0.00464635,0.1644598
0.00467135,0.08139447
0.00469635,0.09451005
0.00472135,0.01581658
0.00474635,0.03038945
0.00477135,0.00561558
0.00479635,0.04787688
0.00482135,-0.01187186
0.00484635,-0.00604271
0.00487135,-0.00604271
0.00489635,-0.05413317
0.00492135,-0.06724874
0.00494635,0.03330402
0.00497135,0.00707286
0.00499635,-0.03081658
0.00502135,-0.00895729
0.00504635,0.03913317
0.00507135,0.06244975
0.00509635,-0.01187186
0.00512135,0.00124372
0.00514635,0.02310301
0.00517135,0.0464196
0.00519635,0.11782663
0.00522135,0.1644598
0.00524635,0.17903266
0.00527135,0.14697236
0.00529635,0.19214824
0.00532135,0.18048995
0.00534635,0.23295226
0.00537135,0.29853015
0.00539635,0.19214824
0.00542135,0.16883166
0.00544635,0.23295226
0.00547135,0.25189698
0.00549635,0.30435929
0.00552135,0.30435929
0.00554635,0.32621859
0.00557135,0.33641959
0.00559635,0.35973618
0.00562135,0.28104271
0.00564635,0.31601758
0.00567135,0.28687186
0.00569635,0.35099246
0.00572135,0.35536432
0.00574635,0.35099246
0.00577135,0.32184673
0.00579635,0.2606407
0.00582135,0.28541457
0.00584635,0.2285804
0.00587135,0.23295226
0.00589635,0.18340452
0.00592135,0.19943467
0.00594635,0.08576633
0.00597135,0.20234924
0.00599635,0.12948492
0.00602135,0.06244975
0.00604635,0.07119347
0.00607135,0.04787688
0.00609635,0.02310301
0.00612135,0.09451005
0.00614635,0.02893216
0.00617135,-0.02498744
0.00619635,0.00270101
0.00622135,0.02018844
0.00624635,-0.06287688
0.00627135,0.04787688
0.00629635,0.01727387
0.00632135,-0.00604271
0.00634635,0.04350502
0.00637135,-0.03373116
0.00639635,-0.00895729
0.00642135,0.11199749
0.00644635,0.01727387
0.00647135,0.07410804
0.00649635,0.11782663
0.00652135,0.08722362
0.00654635,0.12802764
0.00657135,0.06682161
0.00659635,0.09013819
0.00662135,0.21109296
0.00664635,0.1644598
0.00667135,0.21546482
0.00669635,0.21546482
0.00672135,0.22275125
0.00674635,0.25772613
0.00677135,0.20234924
0.00679635,0.16883166
0.00682135,0.20963568
0.00684635,0.23003769
0.00687135,0.32767588
0.00689635,0.30727387
0.00692135,0.19214824
0.00694635,0.26646985
0.00697135,0.1965201
0.00699635,0.15863065
0.00702135,0.21109296
0.00704635,0.21983668
0.00707135,0.26209799
0.00709635,0.25772613
0.00712135,0.23003769
0.00714635,0.22275125
0.00717135,0.19797738
0.00719635,0.18777638
0.00722135,0.21983668
0.00724635,0.12365578
0.00727135,0.09888191
0.00729635,0.13677136
0.00732135,0.10616834
0.00734635,0.03913317
0.00737135,0.14114321
0.00739635,0.1323995
0.00742135,0.13531407
0.00744635,0.06536432
0.00747135,0.1323995
0.00749635,0.11199749
0.00752135,0.10325377
0.00754635,0.0886809
0.00757135,0.02018844
0.00759635,0.03330402
0.00762135,0.04787688
0.00764635,0.05224874
0.00767135,0.0566206
0.00769635,0.05224874
0.00772135,0.04787688
0.00774635,0.07702261
0.00777135,0.07702261
0.00779635,0.06390703
0.00782135,0.08139447
0.00784635,0.1323995
0.00787135,0.09305276
0.00789635,0.07265075
0.00792135,0.1644598
0.00794635,0.14988693
0.00797135,0.12219849
0.00799635,0.14551507
0.00802135,0.21109296
0.00804635,0.22566583
0.00807135,0.18631909
0.00809635,0.1965201
0.00812135,0.17611809
0.00814635,0.25772613
0.00817135,0.13677136
0.00819635,0.20380653
0.00822135,0.22566583
0.00824635,0.12219849
0.00827135,0.13677136
0.00829635,0.18340452
0.00832135,0.20963568
0.00834635,0.21983668
0.00837135,0.13385678
0.00839635,0.17028894
0.00842135,0.18631909
0.00844635,0.15134422
0.00847135,0.08576633
0.00849635,0.14114321
0.00852135,0.13385678
0.00854635,0.14114321
0.00857135,0.21546482
0.00859635,0.11782663
0.00862135,0.18777638
0.00864635,0.05807789
0.00867135,0.05807789
0.00869635,0.03913317
0.00872135,0.09013819
0.00874635,0.03476131
0.00877135,0.11636935
0.00879635,0.06973618
0.00882135,0.03038945
0.00884635,0.10471105
0.00887135,0.06390703
0.00889635,0.06536432
0.00892135,0.00561558
0.00894635,0.01873116
0.00897135,0.00561558
0.00899635,0.03621859
0.00902135,0.0245603
0.00904635,0.08285176
0.00907135,0.08285176
0.00909635,0.07556533
0.00912135,0.01727387
0.00914635,0.00124372
0.00917135,0.07702261
0.00919635,0.10616834
0.00922135,0.11782663
0.00924635,0.10471105
0.00927135,0.06536432
0.00929635,0.03913317
0.00932135,0.19214824
0.00934635,0.1323995
0.00937135,0.15134422
0.00939635,0.16300251
0.00942135,0.12948492
0.00944635,0.13968593
0.00947135,0.20380653
0.00949635,0.1965201
0.00952135,0.09888191
0.00954635,0.15280151
0.00957135,0.15717337
0.00959635,0.23440955
0.00962135,0.08576633
0.00964635,0.08576633
0.00967135,0.19797738
0.00969635,0.21983668
0.00972135,0.08576633
0.00974635,0.05224874
0.00977135,0.17320352
0.00979635,0.12365578
0.00982135,0.16008794
0.00984635,0.14551507
0.00987135,0.12657035
0.00989635,0.08722362
0.00992135,0.11199749
0.00994635,0.07265075
0.00997135,0.00561558
0.00999635,0.12948492
0.01002135,0.1323995
0.01004635,0.1644598
0.01007135,0.10471105
0.01009635,-0.00604271
0.01012135,0.07410804
0.01014635,0.09451005
0.01017135,0.11782663
0.01019635,0.00124372
0.01022135,0.10033919
0.01024635,0.08576633
0.01027135,0.00561558
0.01029635,0.00561558
0.01032135,0.09013819
0.01034635,0.06244975
0.01037135,0.06390703
0.01039635,0.0464196
0.01042135,0.03038945
0.01044635,0.09013819
0.01047135,0.10471105
0.01049635,0.02893216
0.01052135,0.11782663
0.01054635,0.15863065
0.01057135,0.04933417
0.01059635,0.07993719
0.01062135,0.11345477
0.01064635,0.07265075
0.01067135,0.09888191
0.01069635,0.16883166
0.01072135,0.15134422
0.01074635,0.10908291
0.01077135,0.12365578
0.01079635,0.15134422
0.01082135,0.13385678
0.01084635,0.14697236
0.01087135,0.20234924
0.01089635,0.11345477
0.01092135,0.18777638
0.01094635,0.09888191
0.01097135,0.1965201
0.01099635,0.11636935
0.01102135,0.11928392
0.01104635,0.18777638
0.01107135,0.12219849
0.01109635,0.18194723
0.01112135,0.04204774
0.01114635,0.13968593
0.01117135,0.0886809
0.01119635,0.15134422
0.01122135,0.16883166
0.01124635,0.12948492
0.01127135,0.09305276
0.01129635,0.0245603
0.01132135,0.07265075
0.01134635,0.15571608
0.01137135,0.11345477
0.01139635,0.10908291
0.01142135,0.12219849
0.01144635,0.08722362
0.01147135,0.09451005
0.01149635,0.06536432
0.01152135,0.05953518
0.01154635,0.10325377
0.01157135,0.10908291
0.01159635,0.02893216
0.01162135,0.0886809
0.01164635,0.06390703
0.01167135,0.04059045
0.01169635,0.02018844
0.01172135,0.05953518
0.01174635,0.04933417
0.01177135,0.08576633
0.01179635,0.09013819
0.01182135,0.11782663
0.01184635,0.04787688
0.01187135,0.0886809
0.01189635,0.13968593
0.01192135,0.03330402
0.01194635,0.09305276
0.01197135,0.06244975
0.01199635,0.12948492
0.01202135,0.13677136
0.01204635,0.03913317
0.01207135,0.09013819
0.01209635,0.06390703
0.01212135,0.11782663
0.01214635,0.06244975
0.01217135,0.1323995
0.01219635,0.09596734
0.01222135,0.15571608
0.01224635,0.10908291
0.01227135,0.13677136
0.01229635,0.07119347
0.01232135,0.10471105
0.01234635,0.08576633
0.01237135,0.07119347
0.01239635,0.1105402
0.01242135,0.10471105
0.01244635,0.1644598
0.01247135,0.12219849
0.01249635,0.12802764
0.01252135,0.16883166
0.01254635,0.15863065
0.01257135,0.08285176
0.01259635,0.07265075
0.01262135,0.07702261
0.01264635,0.08576633
0.01267135,0.06682161
0.01269635,0.14114321
0.01272135,0.08576633
0.01274635,0.09305276
0.01277135,0.09305276
0.01279635,0.09742462
0.01282135,0.08139447
0.01284635,0.05953518
0.01287135,0.11199749
0.01289635,0.0464196
0.01292135,0.06536432
0.01294635,-0.0075
0.01297135,0.06536432
0.01299635,0.03913317
0.01302135,0.01144472
0.01304635,0.08722362
0.01307135,0.10325377
0.01309635,0.04350502
0.01312135,0.00124372
0.01314635,0.03913317
0.01317135,0.05807789
0.01319635,0.09305276
0.01322135,0.04933417
0.01324635,0.07556533
0.01327135,0.14551507
0.01329635,0.04787688
0.01332135,0.07556533
0.01334635,0.14551507
0.01337135,0.06973618
0.01339635,0.05224874
0.01342135,0.01581658
0.01344635,0.12219849
0.01347135,0.11928392
0.01349635,0.04350502
0.01352135,0.06536432
0.01354635,0.14697236
0.01357135,0.05807789
0.01359635,0.11345477
0.01362135,0.06244975
0.01364635,0.01873116
0.01367135,0.13531407
0.01369635,0.16883166
0.01372135,0.07410804
0.01374635,0.09888191
0.01377135,0.05224874
0.01379635,0.09742462
0.01382135,0.09742462
0.01384635,0.06536432
0.01387135,0.05807789
0.01389635,0.07119347
0.01392135,0.10033919
0.01394635,0.10325377
0.01397135,0.12657035
0.01399635,0.03621859
0.01402135,0.07265075
0.01404635,0.1323995
0.01407135,0.00124372
0.01409635,-0.00458543
0.01412135,0.02893216
0.01414635,0.07702261
0.01417135,-0.01041457
0.01419635,0.11636935
0.01422135,0.02893216
0.01424635,0.01144472
0.01427135,0.05370603
0.01429635,0.07119347
0.01432135,0.08576633
0.01434635,0.12219849
0.01437135,0.0464196
0.01439635,-0.01041457
0.01442135,0.04933417
0.01444635,0.05370603
0.01447135,0.09013819
0.01449635,0.09451005
0.01452135,0.01873116
0.01454635,0.0566206
0.01457135,0.03330402
0.01459635,0.11345477
0.01462135,0.06244975
0.01464635,0.06682161
0.01467135,0.11199749
0.01469635,0.07556533
0.01472135,0.06536432
0.01474635,0.1105402
0.01477135,0.10033919
0.01479635,0.01581658
0.01482135,0.07119347
0.01484635,0.07993719
0.01487135,0.05224874
0.01489635,0.05370603
0.01492135,0.14551507
0.01494635,0.11636935
0.01497135,0.05807789
0.01499635,0.09451005
0.01502135,0.05224874
0.01504635,0.08139447
0.01507135,0.01144472
0.01509635,0.0566206
0.01512135,0.08285176
0.01514635,0.12219849
0.01517135,0.04787688
0.01519635,0.04350502
0.01522135,0.00998744
0.01524635,0.1323995
0.01527135,0.10616834
0.01529635,0.10325377
0.01532135,0.06682161
0.01534635,0.05953518
0.01537135,0.11199749
0.01539635,0.10471105
0.01542135,0.01581658
0.01544635,0.02893216
0.01547135,0.05953518
0.01549635,0.11199749
0.01552135,0.11782663
0.01554635,0.00707286
0.01557135,0.06536432
0.01559635,0.03476131
0.01562135,0.00124372
0.01564635,0.03621859
0.01567135,0.02601759
0.01569635,0.10325377
0.01572135,0.09888191
0.01574635,0.09742462
0.01577135,0.03476131
0.01579635,0.07119347
0.01582135,0.10908291
0.01584635,0.06390703
0.01587135,0.01873116
0.01589635,0.03330402
0.01592135,0.10325377
0.01594635,0.02893216
0.01597135,0.06536432
0.01599635,0.09451005
0.01602135,0.09888191
0.01604635,0.08576633
0.01607135,0.07702261
0.01609635,0.06390703
0.01612135,0.07119347
0.01614635,0.13531407
0.01617135,0.02893216
0.01619635,0.1323995
0.01622135,0.07993719
0.01624635,0.1323995
0.01627135,0.05370603
0.01629635,0.00124372
0.01632135,0.05370603
0.01634635,0.02018844
0.01637135,0.08722362
0.01639635,0.06390703
0.01642135,0.06682161
0.01644635,0.02893216
0.01647135,0.07119347
0.01649635,0.00124372
0.01652135,0.04059045
0.01654635,0.09013819
0.01657135,0.06682161
0.01659635,0.08576633
0.01662135,0.05224874
0.01664635,0.03621859
0.01667135,0.05370603
0.01669635,0.07410804
0.01672135,0.04059045
0.01674635,0.09451005
0.01677135,0.08576633
0.01679635,0.09013819
0.01682135,0.04787688
0.01684635,0.03621859
0.01687135,0.00998744
0.01689635,0.04350502
0.01692135,0.03913317
0.01694635,0.04787688
0.01697135,0.12219849
0.01699635,0.05224874
0.01702135,0.0464196
0.01704635,0.00124372
0.01707135,0.01873116
0.01709635,0.06390703
0.01712135,0.04059045
0.01714635,0.10325377
0.01717135,0.05079146
0.01719635,0.11782663
0.01722135,0.0464196
0.01724635,0.06973618
0.01727135,0.01581658
0.01729635,0.0566206
0.01732135,0.0566206
0.01734635,0.02310301
0.01737135,0.07410804
0.01739635,0.09305276
0.01742135,0.10908291
0.01744635,0.07993719
0.01747135,0.0245603
0.01749635,-0.0395603
0.01752135,0.09013819
0.01754635,0.06390703
0.01757135,0.05953518
0.01759635,0.07265075
0.01762135,0.04933417
0.01764635,0.0464196
0.01767135,0.0245603
0.01769635,0.0566206
0.01772135,0.05224874
0.01774635,0.02018844
0.01777135,0.01581658
0.01779635,-0.00312814
0.01782135,0.01727387
0.01784635,0.05370603
0.01787135,0.01727387
0.01789635,0.07993719
0.01792135,0.06390703
0.01794635,0.09451005
0.01797135,0.06390703
0.01799635,0.10325377
0.01802135,0.0464196
0.01804635,0.03038945
0.01807135,0.02601759
0.01809635,0.05953518
0.01812135,0.05079146
0.01814635,-0.02061558
0.01817135,0.05370603
0.01819635,0.05224874
0.01822135,0.05953518
0.01824635,0.07993719
0.01827135,0.03476131
0.01829635,0.02018844
0.01832135,0.10908291
0.01834635,0.03621859
0.01837135,-0.03081658
0.01839635,0.06390703
0.01842135,0.07410804
0.01844635,0.06244975
0.01847135,0.07702261
0.01849635,0.03330402
0.01852135,0.00561558
0.01854635,0.07993719
0.01857135,0.1323995
0.01859635,0.08285176
0.01862135,-0.00312814
0.01864635,0.06973618
0.01867135,0.04059045
0.01869635,0.03913317
0.01872135,0.02018844
0.01874635,0.07702261
0.01877135,0.10908291
0.01879635,0.03038945
0.01882135,0.07410804
0.01884635,-0.00312814
0.01887135,0.10908291
0.01889635,0.0566206
0.01892135,0.12219849
0.01894635,0.1323995
0.01897135,0.10908291
0.01899635,0.03330402
0.01902135,0.00561558
0.01904635,0.00124372
0.01907135,0.06682161
0.01909635,-0.0075
0.01912135,0.0886809
0.01914635,0.00707286
0.01917135,0.05807789
0.01919635,0.01581658
0.01922135,0.08576633
0.01924635,0.04933417
0.01927135,0.09888191
0.01929635,0.03621859
0.01932135,0.01290201
0.01934635,0.01581658
0.01937135,0.05079146
0.01939635,0.06682161
0.01942135,0.07119347
0.01944635,0.09013819
0.01947135,0.1323995
0.01949635,-0.0075
0.01952135,0.01144472
0.01954635,0.06682161
0.01957135,0.07993719
0.01959635,0.01873116
0.01962135,-0.03081658
0.01964635,0.05079146
0.01967135,-0.01624372
0.01969635,0.09013819
0.01972135,0.00124372
0.01974635,0.03476131
0.01977135,0.06390703
0.01979635,0.06973618
0.01982135,0.07119347
0.01984635,0.02601759
0.01987135,0.06973618
0.01989635,0.02018844
0.01992135,-0.01624372
0.01994635,0.09888191
0.01997135,0.11199749
0.01999635,-0.01624372
0.02002135,0.00707286
0.02004635,0.00998744
0.02007135,-0.02061558
0.02009635,0.08576633
0.02012135,0.00561558
0.02014635,0.00124372
0.02017135,0.10325377
0.02019635,0.05370603
0.02022135,0.05807789
0.02024635,-0.01041457
0.02027135,0.04350502
0.02029635,-0.03081658
0.02032135,0.01727387
0.02034635,0.07993719
0.02037135,0.06390703
0.02039635,0.0886809
0.02042135,0.01873116
0.02044635,0.03621859
0.02047135,0.05079146
0.02049635,0.03330402
0.02052135,-0.0075
0.02054635,0.05807789
0.02057135,0.07993719
0.02059635,0.06682161
0.02062135,0.01581658
0.02064635,0.01727387
0.02067135,-0.02061558
0.02069635,0.07119347
0.02072135,0.05807789
0.02074635,0.11782663
0.02077135,-0.00604271
0.02079635,0.05224874
0.02082135,0.06390703
0.02084635,0.08139447
0.02087135,0.00561558
0.02089635,0.06682161
0.02092135,-0.00021357
0.02094635,-0.01041457
0.02097135,0.02601759
0.02099635,0.01144472
0.02102135,0.00707286
0.02104635,0.04933417
0.02107135,0.04787688
0.02109635,0.06390703
0.02112135,0.01581658
0.02114635,0.09305276
0.02117135,0.01873116
0.02119635,0.05807789
0.02122135,0.06390703
0.02124635,0.03621859
0.02127135,0.02601759
0.02129635,-0.00312814
0.02132135,0.08576633
0.02134635,-0.0075
0.02137135,0.03621859
0.02139635,-0.01187186
0.02142135,0.0464196
0.02144635,0.06682161
0.02147135,0.0464196
0.02149635,0.08576633
0.02152135,0.03621859
0.02154635,-0.01187186
0.02157135,-0.02061558
0.02159635,0.07993719
0.02162135,0.12219849
0.02164635,0.07556533
0.02167135,0.03621859
0.02169635,0.0566206
0.02172135,0.02601759
0.02174635,0.08576633
0.02177135,0.09305276
0.02179635,0.02601759
0.02182135,-0.00021357
0.02184635,-0.0075
0.02187135,0.0464196
0.02189635,0.08576633
0.02192135,0.09305276
0.02194635,0.08576633
0.02197135,0.09451005
0.02199635,0.06536432
0.02202135,-0.01187186
0.02204635,0.00561558
0.02207135,0.0566206
0.02209635,0.08576633
0.02212135,0.04204774
0.02214635,0.00270101
0.02217135,0.06973618
0.02219635,0.04059045
0.02222135,-0.01624372
0.02224635,0.07993719
0.02227135,0.07556533
0.02229635,0.03621859
0.02232135,0.03621859
0.02234635,0.04350502
0.02237135,-0.03373116
0.02239635,0.05079146
0.02242135,-0.02061558
0.02244635,-0.02498744
0.02247135,0.02747487
0.02249635,0.01144472
0.02252135,0.00998744
0.02254635,0.09888191
0.02257135,0.01290201
0.02259635,0.04350502
0.02262135,0.06390703
0.02264635,0.07556533
0.02267135,0.03621859
0.02269635,0.03038945
0.02272135,0.00998744
0.02274635,0.08576633
0.02277135,0.03476131
0.02279635,-0.0395603
0.02282135,0.01581658
0.02284635,0.03038945
0.02287135,0.00707286
0.02289635,0.00561558
0.02292135,0.04350502
0.02294635,0.07556533
0.02297135,0.03038945
0.02299635,0.0464196
0.02302135,0.07119347
0.02304635,-0.00312814
0.02307135,0.09888191
0.02309635,-0.0395603
0.02312135,0.03913317
0.02314635,0.04350502
0.02317135,0.06536432
0.02319635,0.06390703
0.02322135,0.06536432
0.02324635,0.07556533
0.02327135,-0.00458543
0.02329635,0.03621859
0.02332135,0.00561558
0.02334635,0.07702261
0.02337135,0.05807789
0.02339635,0.00124372
0.02342135,0.00707286
0.02344635,-0.01187186
0.02347135,0.07556533
0.02349635,0.02747487
0.02352135,-0.01624372
0.02354635,0.02601759
0.02357135,0.0245603
0.02359635,0.0566206
0.02362135,0.12219849
0.02364635,0.03621859
0.02367135,0.08576633
0.02369635,0.00707286
0.02372135,0.00270101
0.02374635,0.01144472
0.02377135,0.06973618
0.02379635,0.02747487
0.02382135,0.05953518
0.02384635,0.01727387
0.02387135,-0.02061558
0.02389635,0.01290201
0.02392135,0.03038945
0.02394635,0.06682161
0.02397135,0.05807789
0.02399635,0.11782663
0.02402135,-0.02498744
0.02404635,0.05807789
0.02407135,0.00270101
0.02409635,0.03330402
0.02412135,0.06973618
0.02414635,0.07119347
0.02417135,0.05370603
0.02419635,0.07556533
0.02422135,0.00998744
0.02424635,0.08139447
0.02427135,0.0464196
0.02429635,-0.02061558
0.02432135,0.06536432
0.02434635,0.03621859
0.02437135,0.02018844
0.02439635,-0.05413317
0.02442135,0.0464196
0.02444635,0.05370603
0.02447135,0.09451005
0.02449635,-0.0395603
0.02452135,0.01290201
0.02454635,-0.00895729
0.02457135,0.05953518
0.02459635,-0.01478643
0.02462135,-0.00021357
0.02464635,0.00707286
0.02467135,-0.00021357
0.02469635,-0.00458543
0.02472135,0.04350502
0.02474635,0.01290201
0.02477135,0.04787688
0.02479635,0.04787688
0.02482135,0.03476131
0.02484635,0.0566206
0.02487135,-0.01624372
0.02489635,0.04059045
0.02492135,0.03038945
0.02494635,0.06536432
0.02497135,0.07556533
0.02499635,-0.05413317
0.02502135,-0.52046482
0.02504635,-0.53795226
0.02507135,-0.67347989
0.02509635,-0.71428391
0.02512135,-0.73031406
0.02514635,-0.79006281
0.02517135,-0.69679647
0.02519635,-0.92559044
0.02522135,-0.85564069
0.02524635,-0.93433416
0.02527135,-0.87021356
0.02529635,-0.95327888
0.02532135,-0.92121858
0.02534635,-0.96347989
0.02537135,-0.94744974
0.02539635,-0.87895728
0.02542135,-0.86438441
0.02544635,-0.8658417
